label;db_id;Tweet;Original Text;Sentiment;Objetive/Subjective
0;1742; AMZN my credit puts  spreads  looking good so far in collecting premium decay  Added more credit puts early morning along with some calls  Sold some      calls for this week to turn some calls to vertical and calendar spreads ;$AMZN my credit puts (spreads) looking good so far in collecting premium decay. Added more credit puts early morning along with some calls. Sold some 1830 calls for this week to turn some calls to vertical and calendar spreads.;1;0.6
0;1743; AMZN     pts from Alert     c up      ;$AMZN +19 pts from Alert 1790c up 80% https://t.co/57BOoTq0YX https://t.co/ZIoiySTMkS;1;0.0
0;1744; AMZN here is short squeeze  Lol;$AMZN here is short squeeze. Lol;1;0.5
-1;1745;Huntington Ingalls CEO Mike Petters on new aircraft carrier   B sub contract  AMZN  ;Huntington Ingalls CEO Mike Petters on new aircraft carrier, 0B sub contract $AMZN https://t.co/jWRRoLCbT5 https://t.co/pG7Ep6YkGe;1;0.45454545454545453
0;1746; AMZN from       to       wow that was fast sick shred  up on my calls now i will chill and get a gap up or long trend hopefully tomorrow   sick day today  big wins for me ;$AMZN from $1770 to $1771 wow that was fast sick shred! up on my calls now i will chill and get a gap up or long trend hopefully tomorrow.. sick day today! big wins for me!;1;0.573469387755102
0;1747; AMZN overnight here  Looking for a bounce   ;$AMZN overnight here. Looking for a bounce...;0;0.0
0;1748; AMZN prints       Release the flood gates  should shred now  I took tiny position of calls for the gap up  lottos shred;$AMZN prints $1770 Release the flood gates! should shred now! I took tiny position of calls for the gap up! lottos shred;1;0.5
-1;1749;Amazon to Partner with Verizon to Strategically Integrate Wave Length Technology   AMZN  AmazonWebServices  AndyJassy  B BApplications  CNBC  Devices  Latency  Networks  Partnership  technology  Telecommunications  Verizon  WaveLength  WirelessNetwork  ;"Amazon to Partner with Verizon to Strategically Integrate Wave Length Technology

$AMZN #AmazonWebServices #AndyJassy #B2BApplications #CNBC #Devices #Latency #Networks #Partnership #technology #Telecommunications #Verizon #WaveLength #WirelessNetwork
https://t.co/9v5CVZnTQL https://t.co/Py8lJgDwZY";1;0.0
0;1750;Nice hammer   AMZN       level need to clear tomorrow for      zone  Shouldn t be hard right  ;Nice hammer  $AMZN. 1770 level need to clear tomorrow for 1780 zone. Shouldn't be hard right? https://t.co/SfWKllVgWs;1;0.6151785714285714
0;1751; AMZN announcing a ton of new cloud products today  entering calls above        weekly resistance monthly open   ;$AMZN announcing a ton of new cloud products today, entering calls above $1769 (weekly resistance/monthly open) https://t.co/Y1vV6lwgFZ https://t.co/msuc5INz5B;1;0.35151515151515156
-1;1752; AMZN March            M Call Block;$AMZN March 20 1650 3.4M Call Block;-1;0.0
-1;1753;AWS launches Local Zone in Los Angeles  AMZN ;AWS launches Local Zone in Los Angeles $AMZN https://t.co/2yOlVg77QE;0;0.0
-1;1754; AMZN   AWS launches Local Zone in Los Angeles ;$AMZN - AWS launches Local Zone in Los Angeles https://t.co/ErtXwzTTk3;0;0.0
-1;1755;     technology Announces Integration with  Amazon  AMZN VPC Ingress Routing   stocktwits  stockmarketnews;128 #technology Announces Integration with #Amazon $AMZN VPC Ingress Routing https://t.co/MwBYDhjTCI #stocktwits #stockmarketnews;1;0.0
0;1756; Amazon  AMZN s cloud business bombards the market with dozens of new features to preserve its lead   stocktwits  stockmarketnews ;#Amazon $AMZN’s cloud business bombards the market with dozens of new features to preserve its lead https://t.co/18n16DGV96 #stocktwits #stockmarketnews https://t.co/5pMLGy3IUj;1;0.45454545454545453
0;1757;BREAKING  So     Amazon has done it again   doubling their regional footprint in one fell swoop  Make way for this  massive  hub     AMZN ;"BREAKING: So ... Amazon has done it again — doubling their regional footprint in one fell swoop. Make way for this *massive* hub.

https://t.co/7L4jr8oyhK
$AMZN https://t.co/S45pt2w9cf";1;1.0
0;1758;Trades I ve made during the December bear market  bought   AMZN Sold  nothing ;"Trades I've made during the December bear market

bought: $AMZN
Sold: nothing https://t.co/68cJewyjO4";-1;0.0
0;1759; AMZN I buy calls hold them for days weeks and this muthatrucka tanks     I say f it and buy puts and this shit shoots to the moon;$AMZN I buy calls hold them for days weeks and this muthatrucka tanks.... I say f it and buy puts and this shit shoots to the moon;-1;0.8
-1;1760;Hammer reversal candle printing here      AMZN ;"Hammer reversal candle printing here....
$AMZN https://t.co/GGPjQA1toc";0;0.0
0;1761; AMZN got on the wrong side of the trade today    ;$AMZN got on the wrong side of the trade today :) https://t.co/3Tn1AJhUUR;-1;0.9
0;1762; AMZN here we go        next station        get onboard now  Keep buying before        still way undervalued  PT        after Q  ER ;$AMZN here we go $1770, next station $1780, get onboard now. Keep buying before $1800, still way undervalued. PT:$2200  after Q4 ER.;1;0.0
0;1763; AMZN watching how this trendline break to long side plays out ;$AMZN watching how this trendline break to long side plays out https://t.co/Gi1OIF71QA;1;0.4
-1;1764;Out  AMZN Calls   ref      ;Out $AMZN Calls - ref $1769;0;0.0
0;1765; AMZN     c are up         ;$AMZN 1790c are up 60%🙄🙄🙄 https://t.co/fuEflNgH4r https://t.co/0HOJWPeH78;0;0.0
0;1766; AMZN provide some nice range since two weeks  Both side action;$AMZN provide some nice range since two weeks. Both side action;1;0.55
-1;1767; AMZN   Amazon Web Services Places First AWS Local Zone in Los Angeles ;$AMZN - Amazon Web Services Places First AWS Local Zone in Los Angeles https://t.co/igXM5A7WFp;1;0.16666666666666666
-1;1768; AMZN Mind your gap  Shake out is over  Face ripper is due soon   OptionsTrading  Leaps  AWS announces new ARM based instances with Graviton  processors  via  techcrunch;"$AMZN Mind your gap. Shake out is over. Face ripper is due soon.
#OptionsTrading #Leaps

AWS announces new ARM-based instances with Graviton2 processors https://t.co/HC3pntJXan via @techcrunch";1;0.4147727272727273
0;1769; AMZN Nice move back above its    day moving average  nearly green;$AMZN Nice move back above its 50 day moving average, nearly green;1;0.36
0;1770; AMZN caught by the    day SMA with a hammer and Citigroup buy rating        On watch     amazon  stockstowatch;$AMZN caught by the 50 day SMA with a hammer and Citigroup buy rating $2200. On watch..🧐 #amazon #stockstowatch;1;0.0
0;1771; AMZN     bounce from the lows;$AMZN $20 bounce from the lows;0;0.0
0;1772;It is looking better above       AMZN   Let go for      tomorrow;It is looking better above 1760 $AMZN . Let go for 1780 tomorrow;1;0.3
0;1773; AMZN keep buying from here all the way to        undervalued below        Q  ER will beat all aspects  Price target       in Q       ;$AMZN keep buying from here all the way to $1800, undervalued below $1800, Q4 ER will beat all aspects. Price target:$2200 in Q1 2020.;1;0.0
0;1774;Purple in at      and raising stops along the way  choo choo     how can you ignore headline GREATEST Cyber Monday numbers EVER   AMZN;Purple in at 1749 and raising stops along the way. choo choo.....how can you ignore headline GREATEST Cyber Monday numbers EVER? $AMZN;1;1.0
-1;1775; AMZN  beep boop  ;$AMZN *beep boop* https://t.co/aL3ZJ84fC6;0;0.0
0;1776; aottrades  AMZN putting in a hammer  ;@aottrades $AMZN putting in a hammer! https://t.co/RSdVWjWrwE;0;0.0
-1;1777; AMZN new hod    need moar one too   ;$AMZN new hod .. need moar one too...;0;0.45454545454545453
-1;1778; AMZN Every other Bloomberg  breaking news  headline today is about Amazon s cloud or AI or Machine learning developments and partnerships   So I would like to be the first to welcome Amazon Skynet to consciousness  we had a good run humans;"$AMZN Every other Bloomberg 'breaking news' headline today is about Amazon's cloud or AI or Machine learning developments and partnerships 

So I would like to be the first to welcome Amazon/Skynet to consciousness, we had a good run humans";1;0.5520833333333334
-1;1779; AMZN on  JEDI great intv by  jonfortt ;"$AMZN on #JEDI
great intv by @jonfortt https://t.co/8rGQdvPxw4";1;0.75
0;1780;Going in  AMZN  with stop loss at        ;Going in $AMZN, with stop loss at 1758 :);-1;0.0
0;1781; AMZN knocking on HOD  amp  yesterday s low here  over could expand a bit into the morning gap;"$AMZN knocking on HOD &amp; yesterday's low here. over could expand a bit into the morning gap";-1;0.3
-1;1782;Do you know that  Book Value for  AMZN is         ;Do you know that #Book Value for $AMZN is $114.16 https://t.co/dMUa3d69tM;1;0.0
0;1783; AMZN How Amazon created AWS and changed technology forever  ;"$AMZN How Amazon created AWS and changed technology forever

https://t.co/TMJk5ghHaj";1;0.0
0;1784;Do you know that  WallStreet price for  AMZN is          ;Do you know that #WallStreet price for $AMZN is $2167.56 https://t.co/Ng7EStjUwk;0;0.0
-1;1785;Liverpool vs  Everton Is a Match Made for Amazon  AMZN  ;"Liverpool vs. Everton Is a Match Made for Amazon $AMZN

https://t.co/zao6ovwfSN";0;0.0
-1;1786; AMZN AWS Announces First AWS Local Zone in Los Angeles ;$AMZN AWS Announces First AWS Local Zone in Los Angeles https://t.co/3PjcCqF5nz;0;0.16666666666666666
0;1787; AMZN I knew this Amazon thing was a fad  soon Jeff Bezos aka Jeff Bozo will be flipping hamburgers and wishing he sold his stock to invest in Walmart and stayed with his beautiful genius ex wife;$AMZN I knew this Amazon thing was a fad, soon Jeff Bezos aka Jeff Bozo will be flipping hamburgers and wishing he sold his stock to invest in Walmart and stayed with his beautiful genius ex wife;1;1.0
-1;1788; AMZN AWS Announces AWS Wavelength ;$AMZN AWS Announces AWS Wavelength https://t.co/KdbL3MdaOZ;0;0.0
-1;1789; AMZN AWS Announces Nine New Compute and Networking Innovations for Amazon EC  ;$AMZN AWS Announces Nine New Compute and Networking Innovations for Amazon EC2 https://t.co/faU5nCHTWf;1;0.45454545454545453
-1;1790; AMZN AWS Announces Five New Machine Learning Services That Reinvent and Improve Everyday Enterprise Tasks   With N ;$AMZN AWS Announces Five New Machine Learning Services That Reinvent and Improve Everyday Enterprise Tasks – With N https://t.co/tqDqmE9Brx;1;0.5272727272727272
-1;1791; AMZN AWS Announces General Availability of AWS Outposts ;$AMZN AWS Announces General Availability of AWS Outposts https://t.co/eGldBlpT7t;0;0.5
-1;1792; AMZN AWS Announces Amazon Managed  Apache  Cassandra Service ;$AMZN AWS Announces Amazon Managed (Apache) Cassandra Service https://t.co/i0TvOquxIk;0;0.0
-1;1793; AMZN AWS Announces AWS Fargate for Amazon Elastic Kubernetes Service  Amazon EKS  ;$AMZN AWS Announces AWS Fargate for Amazon Elastic Kubernetes Service (Amazon EKS) https://t.co/T6EGMGcDLJ;1;0.0
-1;1794; AMZN AWS Announces New Analytics Capabilities to Help Customers Embrace Data at Scale ;$AMZN AWS Announces New Analytics Capabilities to Help Customers Embrace Data at Scale https://t.co/IRLwBWkxIH;1;0.45454545454545453
-1;1795; AMZN AWS and Verizon Team Up to Deliver  G Edge Cloud Computing ;$AMZN AWS and Verizon Team Up to Deliver 5G Edge Cloud Computing https://t.co/SITVL6nWzu;1;0.0
-1;1796;AWS Announces Five New Machine Learning Services That Reinvent and Improve Everyday Enterprise Tasks   With No Machine Learning Experi    AMZN ;AWS Announces Five New Machine Learning Services That Reinvent and Improve Everyday Enterprise Tasks – With No Machine Learning Experi.. $AMZN https://t.co/ASSfzVk1Nd;1;0.5272727272727272
-1;1797; AMZN AWS Announces Three New Security Offerings ;$AMZN AWS Announces Three New Security Offerings https://t.co/c29z88XcmD;1;0.45454545454545453
0;1798; AMZN Amazon Says Cyber Monday Was Its Single Biggest Shopping Day Ever ;$AMZN Amazon Says Cyber Monday Was Its Single Biggest Shopping Day Ever https://t.co/ZSi8o4W2mh;1;0.21428571428571427
-1;1799;AWS Announces Nine New Compute and Networking Innovations for Amazon EC   AMZN ;AWS Announces Nine New Compute and Networking Innovations for Amazon EC2 $AMZN https://t.co/YSulFcZFa2;1;0.45454545454545453
-1;1800; AMZN AWS Announces Five New Machine Learning Services That Reinvent and Improve Everyday Enterprise Tasks   With No Machine Learning Experience Required ;$AMZN AWS Announces Five New Machine Learning Services That Reinvent and Improve Everyday Enterprise Tasks – With No Machine Learning Experience Required https://t.co/JiEgTUqhR7;1;0.5272727272727272
-1;1801;AWS Announces Contact Lens for Amazon Connect  a New Machine Learning Powered Analytics Capability for Customers to Better Assess Call    AMZN ;AWS Announces Contact Lens for Amazon Connect, a New Machine Learning-Powered Analytics Capability for Customers to Better Assess Call.. $AMZN https://t.co/mHa3NUDvsA;1;0.4772727272727273
-1;1802; AMZN AWS and Verizon Team Up to Deliver  G Edge Cloud Computing ;$AMZN AWS and Verizon Team Up to Deliver 5G Edge Cloud Computing https://t.co/h8BsfXba57;1;0.0
-1;1803; AMZN   Amazon Introduces  Plug and Play  AI Tools ;$AMZN - Amazon Introduces 'Plug and Play' AI Tools https://t.co/EqiLwxatIJ;1;0.0
-1;1804;AWS Announces First AWS Local Zone in Los Angeles  AMZN ;AWS Announces First AWS Local Zone in Los Angeles $AMZN https://t.co/DeM4aat2Np;0;0.16666666666666666
-1;1805; AMZN AWS Announces Contact Lens for Amazon Connect  a New Machine Learning Powered Analytics Capability for ;$AMZN AWS Announces Contact Lens for Amazon Connect, a New Machine Learning-Powered Analytics Capability for https://t.co/kzJC7KR1RY;1;0.45454545454545453
-1;1806; AMZN AWS Announces Six New Amazon SageMaker Capabilities  Including the First Fully Integrated Development ;$AMZN AWS Announces Six New Amazon SageMaker Capabilities, Including the First Fully Integrated Development https://t.co/SqsvkoqGcW;1;0.3939393939393939
-1;1807;AWS Announces General Availability of AWS Outposts  AMZN ;AWS Announces General Availability of AWS Outposts $AMZN https://t.co/AbIfSH053H;0;0.5
-1;1808; AMZN   AWS Announces First AWS Local Zone in Los Angeles ;$AMZN - AWS Announces First AWS Local Zone in Los Angeles https://t.co/VhmfD8KKKB;0;0.16666666666666666
-1;1809;AWS Announces Amazon Managed  Apache  Cassandra Service  AMZN ;AWS Announces Amazon Managed (Apache) Cassandra Service $AMZN https://t.co/9sDEXcyyBG;0;0.0
-1;1810;AWS Announces New Analytics Capabilities to Help Customers Embrace Data at Scale  AMZN ;AWS Announces New Analytics Capabilities to Help Customers Embrace Data at Scale $AMZN https://t.co/T2yjBB1Vsa;1;0.45454545454545453
-1;1811; AMZN   AWS Announces Three New Security Offerings ;$AMZN - AWS Announces Three New Security Offerings https://t.co/NoGsUfZqZQ;1;0.45454545454545453
-1;1812; AMZN   AWS and Verizon Team Up to Deliver  G Edge Cloud Computing ;$AMZN - AWS and Verizon Team Up to Deliver 5G Edge Cloud Computing https://t.co/eip2zVUmqy;1;0.0
-1;1813;AWS Announces AWS Fargate for Amazon Elastic Kubernetes Service  Amazon EKS   AMZN ;AWS Announces AWS Fargate for Amazon Elastic Kubernetes Service (Amazon EKS) $AMZN https://t.co/RVFdjOD61Y;1;0.0
-1;1814; AMZN   AWS Announces Six New Amazon SageMaker Capabilities  Including the First Fully Integrated Development ;$AMZN - AWS Announces Six New Amazon SageMaker Capabilities, Including the First Fully Integrated Development https://t.co/WdrAkSYiEb;1;0.3939393939393939
-1;1815;AWS Announces Six New Amazon SageMaker Capabilities  Including the First Fully Integrated Development Environment  IDE  for Machine Le    AMZN ;AWS Announces Six New Amazon SageMaker Capabilities, Including the First Fully Integrated Development Environment (IDE) for Machine Le.. $AMZN https://t.co/cU0bYCpK23;1;0.3939393939393939
-1;1816; AMZN   AWS Announces New Analytics Capabilities to Help Customers Embrace Data at Scale ;$AMZN - AWS Announces New Analytics Capabilities to Help Customers Embrace Data at Scale https://t.co/qYF6YsHJb8;1;0.45454545454545453
-1;1817; AMZN   AWS Announces AWS Fargate for Amazon Elastic Kubernetes Service  Amazon EKS  ;$AMZN - AWS Announces AWS Fargate for Amazon Elastic Kubernetes Service (Amazon EKS) https://t.co/CaIXwVUAds;1;0.0
-1;1818; AMZN   AWS Announces Amazon Managed  Apache  Cassandra Service ;$AMZN - AWS Announces Amazon Managed (Apache) Cassandra Service https://t.co/ETGr0Vd3x5;0;0.0
-1;1819; AMZN   AWS Announces Five New Machine Learning Services That Reinvent  amp  Improve Everyday Enterprise Tasks   ;"$AMZN - AWS Announces Five New Machine Learning Services That Reinvent &amp; Improve Everyday Enterprise Tasks – https://t.co/N7mjQlBmaL";1;0.5272727272727272
-1;1820; AMZN   AWS Announces Nine New Compute and Networking Innovations for Amazon EC  ;$AMZN - AWS Announces Nine New Compute and Networking Innovations for Amazon EC2 https://t.co/2wQvUCdATo;1;0.45454545454545453
-1;1821; AMZN   AWS Announces Contact Lens for Amazon Connect  a New Machine Learning Powered Analytics Capability for ;$AMZN - AWS Announces Contact Lens for Amazon Connect, a New Machine Learning-Powered Analytics Capability for https://t.co/4Nn1cW7tn7;1;0.45454545454545453
-1;1822; AMZN   AWS Announces General Availability of AWS Outposts ;$AMZN - AWS Announces General Availability of AWS Outposts https://t.co/1jQs5oG1Vl;0;0.5
0;1823; AMZN  Bought      calls at      expiring this week  Also bought      calls at     expiring DEC   ;"$AMZN

Bought 1800 calls at 3.10 expiring this week

Also bought 1850 calls at 6.5 expiring DEC 20";1;0.0
-1;1824;Amazon s cloud chief  ajassy sits down in an exclusive with  jonfortt saying there was  significant political interference  in the awarding of the JEDI cloud contract       CNBC  AMZN  carlquintanilla  morganlbrennan ;"Amazon's cloud chief @ajassy sits down in an exclusive with @jonfortt saying there was 'significant political interference' in the awarding of the JEDI cloud contract... 

@CNBC $AMZN @carlquintanilla @morganlbrennan https://t.co/9H8sPT0RmS";1;0.42129629629629634
-1;1825;AWS Announces AWS Wavelength  AMZN ;AWS Announces AWS Wavelength $AMZN https://t.co/OM78em1jtj;0;0.0
-1;1826;Amazon  AMZN Announces Three New Renewable Energy Projects in the US and Spain to Support Amazon s Pledge to Reach     Renewable Energy by      and      Renewable Energy by       ;"Amazon $AMZN Announces Three New Renewable Energy Projects in the US and Spain to Support Amazon’s Pledge to Reach 80% Renewable Energy by 2024 and 100% Renewable Energy by 2030

https://t.co/UwLveDeu1d";1;0.45454545454545453
-1;1827; AMZN   AWS Announces AWS Wavelength ;$AMZN - AWS Announces AWS Wavelength https://t.co/SR8ZaFSrCB;0;0.0
-1;1828; AMZN dragonfly daily   Buy;"$AMZN
dragonfly daily - Buy";0;0.0
0;1829; AMZN   Goldman Sachs Putting Marquee Products on Amazon Web Services   Reuters ;$AMZN - Goldman Sachs Putting Marquee Products on Amazon Web Services --Reuters https://t.co/KuqAI1ASAm;1;0.0
-1;1830; AMZN AWS and FOX Team Up to Reinvent Media Content Delivery ;$AMZN AWS and FOX Team Up to Reinvent Media Content Delivery https://t.co/EUXgrHLgGG;1;0.0
-1;1831; AMZN EKS  AWS k s ;"$AMZN EKS 
AWS k8s https://t.co/1IgQfVJQra";0;0.0
-1;1832; trading  AMZN     red pill  you stay in Wonderland and I show you how deep the rabbit hole goes   ;"#trading $AMZN ""...red pill, you stay in Wonderland and I show you how deep the rabbit hole goes."" https://t.co/Cso7RCawCM";1;0.2
-1;1833; AMZN out to woo  NarendraModi for more market access ;"$AMZN out to woo #NarendraModi for more market access
https://t.co/4cM46iB4Ka";1;0.5
-1;1834;Amazon announces new  G partnership with Verizon  AWS  Wave Length  service to bring cloud processing closer to devices  with single digit millisecond latency times    AMZN  reInvent     ;"Amazon announces new 5G partnership with Verizon. AWS 'Wave Length' service to bring cloud processing closer to devices, with single-digit millisecond latency times. 
$AMZN #reInvent2019 https://t.co/WCuYHaQvfV";1;0.3344155844155844
-1;1835; AMZN   AWS and FOX Team Up to Reinvent Media Content Delivery ;$AMZN - AWS and FOX Team Up to Reinvent Media Content Delivery https://t.co/ym7X6FOEeq;1;0.0
-1;1836;I watched most of it  And I ve never been prouder to be an  AMZN shareholder   Now if only the share price would wake up  ;"I watched most of it. And I've never been prouder to be an $AMZN shareholder.

Now if only the share price would wake up. https://t.co/39ut19kJUo";1;0.75
0;1837; AMZN Expecting to open at       tomorrow ;$AMZN Expecting to open at $1780 tomorrow.;0;0.5
0;1838; AMZN    min update      now    Those u had better strike wud be up nicely  ;"$AMZN 30 min update 1760 now +7
Those u had better strike wud be up nicely https://t.co/pDr04lg10j https://t.co/wAH3cqhKF5";1;0.75
0;1839; AMZN if goes green  I am chasing it   ;$AMZN if goes green, I am chasing it :);0;0.3
-1;1840;how much longer is this keynote  i have homework to do   AMZN;"how much longer is this keynote

i have homework to do

$AMZN";1;0.2
-1;1841;Amazon  Think long term  AMZN  All the right tailwinds ;Amazon. Think long term $AMZN. All the right tailwinds.;1;0.46785714285714286
-1;1842; AMZN baking AWS into  G networks   HUGE news  ;"$AMZN baking AWS into 5G networks.

HUGE news. https://t.co/mJMolX9WFL";1;0.9
-1;1843; AMZN   Amazon Web Services Introduces Graviton  Server Chip    Bloomberg ;$AMZN - Amazon Web Services Introduces Graviton2 Server Chip -- Bloomberg https://t.co/XybC4XrXYE;1;0.0
0;1844; AMZN   Buy Amazon Stock Because Its Business Model Is Unbeatable  Citi Says   ;"$AMZN:

Buy Amazon Stock Because Its Business Model Is Unbeatable, Citi Says:

https://t.co/Us2DaGOxLR";1;0.0
0;1845; AMZN here we go        next station        Keep buying ;$AMZN here we go $1760, next station $1780. Keep buying.;1;0.0
-1;1846;Seriously   hansvestberg is killing it    AMZN  reinvent ;"Seriously, @hansvestberg is killing it.

$AMZN #reinvent https://t.co/vfQBDitY74";-1;0.6666666666666666
0;1847;Opened  AMZN broken wing butterflies EXP                                         for      credit    and a half STD DEV out      OTM probability at expiration ;Opened $AMZN broken wing butterflies EXP 12/06 +1 1702.50 / -2 1700.00 / +1 1695 for 0.15 credit. 1 and a half STD DEV out. 94% OTM probability at expiration.;0;0.2833333333333333
-1;1848;Of all  AMZN execs   ajassy seems most obsessed w  competitors  when they re supposed to be customer obsessed instead   ;Of all $AMZN execs, @ajassy seems most obsessed w/ competitors (when they're supposed to be customer-obsessed instead). https://t.co/eyGbOBIp6U;-1;0.8333333333333334
0;1849; AMZN once it hits above        shorts didn t make anything for today unless this morning s volume was from bulls  then that means institutions have already loaded up  Bullish going forward  Get in now bulls ;$AMZN once it hits above $1760, shorts didn't make anything for today unless this morning's volume was from bulls, then that means institutions have already loaded up. Bullish going forward. Get in now bulls.;1;0.1
0;1850; AMZN big level for a reversal           needs a strong new base on   min;$AMZN big level for a reversal 1758/1759 needs a strong new base on 60min;1;0.571969696969697
-1;1851;Amazon Web Services introduces Amazon Transcribe Medical  AMZN  ;Amazon Web Services introduces Amazon Transcribe Medical $AMZN https://t.co/TsGM5eQGp0 https://t.co/Yodv6Okwbn;1;0.0
0;1852; AMZN positive divergence on CCI  stochasctic  and CMF  MACD buy is gettin gclose ;"$AMZN positive divergence on CCI, stochasctic, and CMF.
MACD buy is gettin gclose https://t.co/71vM2T01Qh";1;0.5454545454545454
0;1853;Watch  AMZN here  Looks good for a move;Watch $AMZN here. Looks good for a move;1;0.6000000000000001
-1;1854; AMZN Yesssssssssssssssssssssssssssssssssssssssssssssssss;$AMZN Yesssssssssssssssssssssssssssssssssssssssssssssssss;0;0.0
-1;1855;Long  AMZN   New position   Dec         s  Just a nibble ;Long $AMZN.  New position.  Dec. 20 1850s. Just a nibble.;1;0.42727272727272725
-1;1856;   amazon   Amazon SageMaker Autopilot    AMZN  digitaltransformation  aws  Amazon  technology ;"🛒🦍@amazon: ""Amazon SageMaker Autopilot"" https://t.co/kslsjItdr7 $AMZN #digitaltransformation #aws #Amazon #technology https://t.co/CGxgPcZZl0";1;0.0
-1;1857;Amazon Launches Managed Apache Cassandra Service     AWS  Cassandra  NoSQL  AMZN   CloudComputing  DevOps ;Amazon Launches Managed Apache Cassandra Service   https://t.co/JuN3uwKYVB #AWS #Cassandra #NoSQL $AMZN  #CloudComputing #DevOps https://t.co/CWHH5jn1FP;0;0.0
0;1858; EliteOptions   AMZN can t go up on good news    record Cyber Monday too;@EliteOptions2 $AMZN can’t go up on good news... record Cyber Monday too;1;0.6000000000000001
0;1859; AMZN lags   still bearish positioned ;$AMZN lags - still bearish positioned https://t.co/07bAVZktQq;-1;0.0
-1;1860; EliteOptions  So what s the play for  AMZN Options ;@EliteOptions2 So what’s the play for $AMZN Options?;1;0.0
;1861;   amazon   Amazon s on site emergency care endangers its employees    AMZN  digitaltransformation  aws  Amazon  technology ;"🛒🦍@amazon: ""Amazon's on-site emergency care endangers its employees"" https://t.co/3LM9mbPfHJ $AMZN #digitaltransformation #aws #Amazon #technology https://t.co/UNiB2nWfYq";1;0.0
0;1862;Shopping traffic up     over Thanksgiving weekend     AMZN;"Shopping traffic up 14% over Thanksgiving weekend! 

$AMZN";1;0.0
0;1863; AMZN Expecting more price upgrades in coming days  Price target       after Q  ER  time to load up at this cheap level before you say the same thing every time  I should have bought at        when you see this jumps up to       ;"$AMZN Expecting more price upgrades in coming days. Price target $2200 after Q4 ER, time to load up at this cheap level before you say the same thing every time ""I should have bought at $1750"" when you see this jumps up to $1900.";1;0.44166666666666665
0;1864; AMZN     on     c I had to close this strike not worth it now for me to have decay eat my profit  Bad trade execution   ;$AMZN -2% on 1790c I had to close this strike not worth it now for me to have decay eat my profit. Bad trade execution. https://t.co/pDr04lg10j https://t.co/8bp1Bxz6dx;-1;0.3833333333333333
-1;1865;You ve Come A Long Way in Just    Months   Tech s  Hollywood Takeover   AMZN   amazon  Reboots  Citizen Kane   amp   E T   Studio  in  CulverCity  ;"You’ve Come A Long Way in Just 18 Months. #Tech’s #Hollywood Takeover: $AMZN @amazon Reboots ‘Citizen Kane’ &amp; ‘E.T.’ Studio  in #CulverCity  https://t.co/yiqN4Org5T";1;0.4
-1;1866; EventHorizon     traderstewie That is if you re bullish  China is taking the gloves off  List of  unreliable entities  will include a lot of tech which may take  AMZN lower ;@EventHorizon821 @traderstewie That is if you’re bullish. China is taking the gloves off. List of “unreliable entities” will include a lot of tech which may take $AMZN lower.;1;0.0
-1;1867;   amazon   Amazon Launches Managed Apache Cassandra Service    AMZN  digitaltransformation  aws  Amazon  technology ;"🛒🦍@amazon: ""Amazon Launches Managed Apache Cassandra Service"" https://t.co/urvrHwJnYA $AMZN #digitaltransformation #aws #Amazon #technology https://t.co/9sNC36iLpc";1;0.0
-1;1868;Very interesting launch at  reInvent with AQUA  Claiming   x faster than other Data warehouse  Will be interesting to compare with Microsoft Azure Synapse  Powerful  compute closer to storage and this trend will keep proliferating for sure   BigData  Cloud   AMZN ;Very interesting launch at #reInvent with AQUA. Claiming 10x faster than other Data warehouse. Will be interesting to compare with Microsoft Azure Synapse. Powerful, compute closer to storage and this trend will keep proliferating for sure. #BigData #Cloud  $AMZN https://t.co/2Bm4rIdpLQ;1;0.6827777777777777
-1;1869; AMZN update    min    Lets see HOD break I think i made poor decision on strike though   ;$AMZN update 30 min +4 Lets see HOD break.I think i made poor decision on strike though. https://t.co/LctFpDbN4n https://t.co/Skg90aqy5n;-1;0.6
-1;1870; bmorlantrading  AMZN waking up ;@bmorlantrading $AMZN waking up?;0;0.0
-1;1871; AMZN waking up ;$AMZN waking up?;0;0.0
;1872; traderstewie Thanks for the juice      AMZN;@traderstewie Thanks for the juice!!!! $AMZN;1;0.2
0;1873;We asked for Christmas sale earlier  and we got one   OptionsTrading  amzn  AMZN ;@traderstewie When it comes to options on $AMZN the slippage requires deep pockets or solid nerves.  Great stock for scalps if you are a veteran scalper;1;0.5
-1;1874; traderstewie When it comes to options on  AMZN the slippage requires deep pockets or solid nerves   Great stock for scalps if you are a veteran scalper;We asked for Christmas sale earlier- and we got one. #OptionsTrading #amzn $AMZN https://t.co/JbDWz5Joow;1;0.3125
-1;1875; AMZN chart update ;$AMZN chart update https://t.co/EdQ6GfBySS;0;0.0
-1;1876;Locked in some  AMZN next target      s;Locked in some $AMZN next target 1760's;0;0.0
-1;1877;At  reInvent   awscloud launched Bracket  its inroads to  QuantumComputing  I spent a little time on the announcement and what it means for Quantum and Cloud   gt  AWS Addresses its Place in Quantum at reinvent         AMZN ;"At #reInvent, @awscloud launched Bracket, its inroads to #QuantumComputing. I spent a little time on the announcement and what it means for Quantum and Cloud -&gt; AWS Addresses its Place in Quantum at reinvent 2019. https://t.co/ApYfPXgKVo $AMZN https://t.co/EKNeGBnNYR";1;0.3
